chr_snp,snp_c,win,p_bar,q_bar,MAF,Kendall,p_val,empirical_p
CE10_chr2_43732484,89708308,8971,0.9007828282828284,0.0992171717171717,0.0992171717171717,0.08459788908526476,0.41411254720985446,0.797564212303694
CE10_chr2_43732491,89708315,8971,0.7515079365079365,0.24849206349206351,0.24849206349206351,-0.2439167038480107,0.01319618137056311,0.2287888334140772
CE10_chr2_43732510,89708334,8971,0.6328182234432235,0.3671817765567766,0.3671817765567766,-0.26297263003101645,0.00984659401124854,0.18616359463392065
CE10_chr2_43732534,89708358,8971,0.9479329004329003,0.05206709956709954,0.05206709956709954,-0.284503039565809,0.00896426779126912,0.17283081353853155
CE10_chr2_43732558,89708382,8971,0.7547330447330447,0.2452669552669553,0.2452669552669553,-0.27733530729063716,0.00496132343558681,0.10008936214007264
CE10_chr2_43732573,89708397,8971,0.6286057692307693,0.3713942307692307,0.3713942307692307,-0.25244331238651113,0.01353335395664017,0.23268713126612264
CE10_chr2_43732587,89708411,8971,0.908066378066378,0.09193362193362198,0.09193362193362198,0.06481407885665896,0.5319373299805235,0.848622793872167
CE10_chr2_43732623,89708447,8971,0.6706150793650794,0.32938492063492064,0.32938492063492064,-0.17767904198686782,0.0864373571013738,0.5211436011101657
CE10_chr2_43732625,89708449,8971,0.9388655462184874,0.06113445378151261,0.06113445378151261,-0.17229532128610753,0.12238598412331624,0.5770242240010978
CE10_chr2_43732711,89708535,8971,0.8227329512051734,0.17726704879482658,0.17726704879482658,-0.10977711695712376,0.2714227474203623,0.7167153221764534
CE10_chr2_43732893,89708717,8971,0.6410452231206948,0.3589547768793052,0.3589547768793052,-0.2427067266118072,0.01567943423463981,0.2554451916391175
CE10_chr2_43733115,89708939,8971,0.9078102453102452,0.09218975468975464,0.09218975468975464,0.1046239636679507,0.3132268962360911,0.7427868102150632
CE10_chr2_43733165,89708989,8971,0.8985343696707333,0.1014656303292667,0.1014656303292667,0.07069992482401458,0.4895174012687176,0.8315063461343762
CE10_chr2_43733274,89709098,8971,0.7609338061465721,0.23906619385342787,0.23906619385342787,-0.2984349435584834,0.01072908364559529,0.19911524787534815
CE10_chr2_43733295,89709119,8971,0.8200757575757576,0.17992424242424243,0.17992424242424243,0.00867306702795986,0.93151932255552,0.9796299503738902
CE10_chr2_43733318,89709142,8971,0.8948448773448774,0.1051551226551226,0.1051551226551226,0.10108742422624808,0.32547251307729314,0.750230726686564
CE10_chr2_43733382,89709206,8971,0.7207936507936508,0.27920634920634924,0.27920634920634924,-0.28314717939662015,0.00413362745727653,0.08708876053540306
CE10_chr2_43733394,89709218,8971,0.1095679012345679,0.8904320987654321,0.1095679012345679,-0.04086042369457039,0.7093680783174351,0.9110160592467642
CE10_chr2_43733408,89709232,8971,0.9012157287157287,0.09878427128427124,0.09878427128427124,0.09183726593972166,0.374325723420316,0.7772941512144633
CE10_chr2_43733646,89709470,8971,0.9285133565621372,0.07148664343786293,0.07148664343786293,-0.18778380313706236,0.13752136310183505,0.5972319491405588
CE10_chr2_43733701,89709525,8971,0.5647012578616353,0.4352987421383647,0.4352987421383647,-0.29148706775787364,0.00327528239131111,0.07298995847338004
CE10_chr2_43733741,89709565,8971,0.6692283345585233,0.33077166544147674,0.33077166544147674,-0.2761051644461125,0.00522784949212751,0.10451772474620064
CE10_chr2_53134399,99110223,9912,0.7466951987406533,0.25330480125934673,0.25330480125934673,0.3500711122988017,4.8689677829926305e-4,0.01279602254804261
CE10_chr2_53134453,99110277,9912,0.7310133805588351,0.26898661944116486,0.26898661944116486,0.26541342236851334,0.0082611777745326,0.1618793493967637
CE10_chr2_53134727,99110551,9912,0.9218778077268645,0.07812219227313566,0.07812219227313566,0.04974059487766464,0.6416891560176954,0.8883023452541424
CE10_chr2_53134773,99110597,9912,0.5989042207792208,0.4010957792207792,0.4010957792207792,-0.15828278105471436,0.1584783659287062,0.6216124176558838
CE10_chr2_53134845,99110669,9912,0.9296099290780142,0.07039007092198579,0.07039007092198579,0.04191542872682885,0.7183465514493961,0.914029939663821
CE10_chr2_53134870,99110694,9912,0.9078947368421052,0.09210526315789468,0.09210526315789468,-0.0948627930770736,0.48423149284374567,0.8292338033212928
CE10_chr2_53134929,99110753,9912,0.8722835497835498,0.12771645021645017,0.12771645021645017,0.07849060838796912,0.4449720108718898,0.812124049376766
CE10_chr2_53135010,99110834,9912,0.27356421356421357,0.7264357864357864,0.27356421356421357,0.1507277845004394,0.1244255231908954,0.57976198544602
CE10_chr2_53135078,99110902,9912,0.4066416040100251,0.5933583959899749,0.4066416040100251,-0.237974390800649,0.05366879677343754,0.4467889455351144
CE10_chr2_53135173,99110997,9912,0.48418009459676126,0.5158199054032387,0.48418009459676126,0.06578820555120267,0.495197022061895,0.833907744467789
CE10_chr2_53135495,99111319,9912,0.7750324675324676,0.22496753246753243,0.22496753246753243,0.06446017792502233,0.5156061575527651,0.8420197851794397
CE10_chr2_53135507,99111331,9912,0.9022294372294372,0.09777056277056272,0.09777056277056272,0.23055762820777956,0.02926736314267407,0.3524114808595165
CE10_chr2_53135515,99111339,9912,0.09251190476190475,0.9074880952380951,0.09251190476190475,-0.02306331087003888,0.8358199351836061,0.950470113468163
CE10_chr2_53135526,99111350,9912,0.9064052866325594,0.09359471336744064,0.09359471336744064,-0.27320125761335046,0.00826012106708393,0.16187265560349984
CE10_chr2_53135549,99111373,9912,0.736388232979142,0.263611767020858,0.263611767020858,0.31222128404065913,0.00131468021542432,0.03183651748711654
CE10_chr2_53135750,99111574,9912,0.943968253968254,0.05603174603174599,0.05603174603174599,-0.3124349997128131,0.00368089346319272,0.07978332191204858
CE10_chr2_53135774,99111598,9912,0.8787414965986394,0.12125850340136056,0.12125850340136056,-0.14338407565524097,0.20393457980906532,0.66629599786468
CE10_chr2_53135793,99111617,9912,0.6876515151515151,0.3123484848484849,0.3123484848484849,0.06357416260752813,0.5093817443576922,0.839412552703163
CE10_chr2_53135878,99111702,9912,0.40165584415584416,0.5983441558441558,0.40165584415584416,0.00835528188272218,0.9302078436317848,0.9792701589859572
CE10_chr2_53135919,99111743,9912,0.7291797848616031,0.27082021513839694,0.27082021513839694,0.2469666514188677,0.01194204377629409,0.21453356393451128
CE10_chr2_53136066,99111890,9912,0.8021103896103896,0.1978896103896104,0.1978896103896104,-0.13626923317099282,0.1712479304950417,0.6355263036789924
CE10_chr2_53136121,99111945,9912,0.7879166666666667,0.2120833333333333,0.2120833333333333,0,1,0.9993640896399324
CE10_chr2_53136132,99111956,9912,0.4986515285126396,0.5013484714873604,0.4986515285126396,0.09215294189357,0.34312504599084276,0.7603931599473533
CE10_chr2_53136156,99111980,9912,0.42196502057613167,0.5780349794238684,0.42196502057613167,0.00368338741690783,0.9698995485500737,0.9910319904747322
CE10_chr2_53136235,99112059,9912,0.6372619047619048,0.3627380952380952,0.3627380952380952,0.1794860280815695,0.06270838294121578,0.4704983612757366
CE10_chr2_53136387,99112211,9912,0.5552922077922078,0.4447077922077922,0.4447077922077922,0.11648468330926116,0.22324397931039452,0.6820004735858735
CE10_chr2_53136461,99112285,9912,0.5814285714285714,0.4185714285714286,0.4185714285714286,0.12927753153246305,0.17517803746929742,0.6394538868765672
CE10_chr2_53136642,99112466,9912,0.5514156111378333,0.4485843888621666,0.4485843888621666,-0.03330396204835717,0.7339727210935717,0.9190117953004552
CE10_chr2_53136732,99112556,9912,0.5264587007642563,0.4735412992357438,0.4735412992357438,-0.07767921222000954,0.4278327052890321,0.8040157739238263
CE10_chr2_53137065,99112889,9912,0.9193492063492064,0.08065079365079364,0.08065079365079364,-0.23160617143684317,0.03729559955130812,0.388375558617966
CE10_chr2_53137221,99113045,9912,0.9473737373737374,0.05262626262626258,0.05262626262626258,0.07052920094650096,0.5155791543313683,0.8419783673336195
CE10_chr2_53137343,99113167,9912,0.5959626022126022,0.4040373977873978,0.4040373977873978,-0.039602261892339063,0.6803810837760453,0.901453975569328
CE10_chr2_53137468,99113292,9912,0.6765627049717958,0.3234372950282042,0.3234372950282042,0.04341634498895991,0.6503147661082729,0.8914383873982648
CE10_chr2_53137609,99113433,9912,0.9179761904761904,0.0820238095238095,0.0820238095238095,0.10144202871417478,0.33186715387278926,0.7539114762575336
CE10_chr2_53137839,99113663,9912,0.9374071887708252,0.06259281122917482,0.06259281122917482,-0.3674454040509224,6.29863918299565e-4,0.01658638298370814
CE10_chr2_53138012,99113836,9912,0.617876492194674,0.382123507805326,0.382123507805326,6.923507914617442e-4,0.9941887306128396,0.9987139549691793
CE10_chr2_53138081,99113905,9912,0.5945923520923521,0.40540764790764794,0.40540764790764794,-0.03980082052521959,0.6771737810638538,0.9005323239093092
CE10_chr2_53138126,99113950,9912,0.9430450609996064,0.0569549390003935,0.0569549390003935,-0.30079607776776085,0.00483362850540719,0.09810088717862472
CE10_chr2_53138159,99113983,9912,0.8418703007518797,0.15812969924812026,0.15812969924812026,-0.3066029349494969,0.01721926514874939,0.2703991257905997
CE10_chr2_53138201,99114025,9912,0.4524891774891775,0.5475108225108225,0.4524891774891775,0.04229284010770962,0.6566700111442233,0.8935820746910187
CE10_chr2_53138217,99114041,9912,0.4961688311688311,0.5038311688311689,0.4961688311688311,-0.02919170066862069,0.7595081464742536,0.9269907968709864
CE10_chr2_53138239,99114063,9912,0.39867591256480145,0.6013240874351986,0.39867591256480145,-0.04302029955070152,0.6573681417893142,0.8938481529732575
CE10_chr2_53138270,99114094,9912,0.5232926669290305,0.47670733307096946,0.47670733307096946,0.0189139129902364,0.8435256847120363,0.9528455733526784
CE10_chr2_53138343,99114167,9912,0.452228453364817,0.547771546635183,0.452228453364817,0.0539784972794274,0.5735681942146069,0.8641218538125754
CE10_chr2_53138475,99114299,9912,0.3523825921553194,0.6476174078446806,0.3523825921553194,-0.07380498996404597,0.4394283803474206,0.8094804193996169
CE10_chr2_53138493,99114317,9912,0.35048865276138,0.64951134723862,0.35048865276138,-0.07158917068733169,0.4527855041199238,0.815636199029902
CE10_chr2_53138505,99114329,9912,0.3457664305391578,0.6542335694608422,0.3457664305391578,-0.06360985080000725,0.506592143121187,0.8385047069917507
CE10_chr2_53138530,99114354,9912,0.921875,0.078125,0.078125,0.2444672815338262,0.09944852286297884,0.5432908528478325
CE10_chr2_53138535,99114359,9912,0.890625,0.109375,0.109375,0.12567530676594352,0.3933515126054693,0.7872980252473147
CE10_chr2_53138572,99114396,9912,0.9125988723210944,0.08740112767890551,0.08740112767890551,0.07759306218838977,0.4610634300154029,0.8192232354951775
CE10_chr2_53138598,99114422,9912,0.43963043129709795,0.560369568702902,0.43963043129709795,0.00218428619483987,0.9820162683384532,0.9945612929731068
CE10_chr2_53138642,99114466,9912,0.9291556437389772,0.07084435626102292,0.07084435626102292,-0.01090960655871577,0.9187190754643484,0.9758538142489104
CE10_chr2_53138739,99114563,9912,0.4401281331836888,0.5598718668163112,0.4401281331836888,0.06718337699264379,0.489108767640402,0.8313423481994114
CE10_chr2_53138772,99114596,9912,0.4029509379509379,0.597049062049062,0.4029509379509379,0.0378006605723153,0.6931928180961473,0.9057195953267282
CE10_chr2_53138810,99114634,9912,0.8277056277056277,0.17229437229437228,0.17229437229437228,-0.04603947822116313,0.6474144570813625,0.8902109130585029
CE10_chr2_53138833,99114657,9912,0.4167368490095763,0.5832631509904237,0.4167368490095763,0.0792907511526421,0.4056806635572246,0.7933383369437981
CE10_chr2_53138852,99114676,9912,0.4179555293191657,0.5820444706808343,0.4179555293191657,0.06930121104924472,0.46961566857390624,0.8231834509349137
CE10_chr2_53138892,99114716,9912,0.7705276705276706,0.22947232947232943,0.22947232947232943,-0.33493728890871016,0.00941772144958454,0.17985720465519853
CE10_chr2_53138930,99114754,9912,0.4282772530499803,0.5717227469500197,0.4282772530499803,0.0557414824078066,0.5593441310376311,0.8589341640330774
CE10_chr2_53138981,99114805,9912,0.8551685688049324,0.14483143119506758,0.14483143119506758,-0.14031889872036343,0.16154653823756537,0.6248814989411255
CE10_chr2_53139011,99114835,9912,0.5582785648694739,0.4417214351305261,0.4417214351305261,0.01205702566046006,0.9006839343251651,0.9703080065297952
CE10_chr2_53139013,99114837,9912,0.8619687131050767,0.13803128689492328,0.13803128689492328,-0.1718804467480299,0.08985607306940883,0.5272056676347565
CE10_chr2_53139073,99114897,9912,0.43876524990161353,0.5612347500983865,0.43876524990161353,-0.05507949231813517,0.5604508341357441,0.8592730373170607
CE10_chr2_53139109,99114933,9912,0.6932345946234835,0.30676540537651653,0.30676540537651653,0.09610523051828238,0.32719743673688806,0.7511356438634232
CE10_chr2_53139230,99115054,9912,0.8430298353909466,0.15697016460905344,0.15697016460905344,-0.01979872758141774,0.8446784718964816,0.9531417737046046
CE10_chr2_53139279,99115103,9912,0.8002403846153846,0.1997596153846154,0.1997596153846154,0.2682076082673889,0.01195114659378337,0.21462225669525753
CE10_chr2_53139395,99115219,9912,0.515454217499672,0.484545782500328,0.484545782500328,0.07464295579332483,0.431555152593943,0.8059368925905566
CE10_chr2_53139414,99115238,9912,0.5081739472648563,0.4918260527351437,0.4918260527351437,0.06741892773467159,0.4795310063758893,0.8273662350006735
CE10_chr2_53139602,99115426,9912,0.1642207792207792,0.8357792207792207,0.1642207792207792,0.18192157573146767,0.06808720047308917,0.4841407303095795
CE10_chr2_53139666,99115490,9912,0.883517316017316,0.11648268398268402,0.11648268398268402,0.03478624000557458,0.7323651315145897,0.9185654029621708
CE10_chr2_53139711,99115535,9912,0.6873284796012069,0.3126715203987931,0.3126715203987931,0.00581712041072892,0.9525903838389492,0.9858744227649217
CE10_chr2_53139724,99115548,9912,0.886322463768116,0.11367753623188404,0.11367753623188404,-0.14666220648883965,0.20869855572299215,0.6702185607173069
CE10_chr2_53140192,99116016,9912,0.7035824514991181,0.29641754850088187,0.29641754850088187,0.07319577864404271,0.46368278153828374,0.8204791584563109
CE10_chr2_53140230,99116054,9912,0.08520585317460318,0.9147941468253968,0.08520585317460318,0.0296529351456108,0.7962187004200305,0.9384020409375662
CE10_chr2_53140310,99116134,9912,0.7327760891590679,0.2672239108409321,0.2672239108409321,-0.21485009030778332,0.04467399815237629,0.41752786500627126
CE10_chr2_53140347,99116171,9912,0.8974603174603175,0.10253968253968249,0.10253968253968249,-0.01607291948025691,0.8822695242919967,0.9648132389843171
CE10_chr2_53140440,99116264,9912,0.6396301287810722,0.36036987121892783,0.36036987121892783,-0.00543859174103271,0.95634873487229,0.9869035934792412
CE10_chr2_53140473,99116297,9912,0.6525946275946276,0.3474053724053724,0.3474053724053724,0.04317411282999679,0.6684843941007402,0.8974293323694271
CE10_chr2_53140516,99116340,9912,0.8774140211640211,0.12258597883597888,0.12258597883597888,0.0928589251983876,0.36946477583563053,0.7747379589118235
CE10_chr2_53140546,99116370,9912,0.5916827000160334,0.4083172999839666,0.4083172999839666,-0.03339187830535662,0.7300145241101145,0.9176362207847302
CE10_chr2_53140590,99116414,9912,0.7193826492437604,0.2806173507562396,0.2806173507562396,0.05642748931833267,0.5699815546605479,0.8626349949838387
CE10_chr2_53140683,99116507,9912,0.7016922471467926,0.29830775285320743,0.29830775285320743,0.05919714743208937,0.5458045206758597,0.853761535288423
CE10_chr2_53140716,99116540,9912,0.8986920958859734,0.10130790411402656,0.10130790411402656,0.13672899932727567,0.20851618858935853,0.670112296749243
CE10_chr2_53140731,99116555,9912,0.7307692307692307,0.2692307692307693,0.2692307692307693,0.01824829671504529,0.9393087523212692,0.981885758703814
CE10_chr2_53140737,99116561,9912,0.6785714285714286,0.3214285714285714,0.3214285714285714,0.1355261854357877,0.5549948488784191,0.8572406343373187
CE10_chr2_53140776,99116600,9912,0.5687659058113603,0.43123409418863967,0.43123409418863967,0,1,0.9993640896399324
CE10_chr2_53140845,99116669,9912,0.5664285714285714,0.4335714285714286,0.4335714285714286,0.01257317138635801,0.8953153223505389,0.968745005802682
CE10_chr2_53140860,99116684,9912,0.5691558441558442,0.4308441558441558,0.4308441558441558,0.00839111599375214,0.9300941584695626,0.9792274860539
CE10_chr2_53140931,99116755,9912,0.6428938738029647,0.3571061261970353,0.3571061261970353,0.07869629411104034,0.4151768322752832,0.7980457470566136
CE10_chr2_53141023,99116847,9912,0.5448045267489712,0.4551954732510288,0.4551954732510288,0.03805922273564318,0.6953352510440594,0.90634128137611
CE10_chr2_53141209,99117033,9912,0.5046336744064017,0.4953663255935983,0.4953663255935983,-0.06628736965216132,0.4880794940061948,0.8309415573277373
CE10_chr2_53141272,99117096,9912,0.19021739130434784,0.8097826086956521,0.19021739130434784,-0.00503231051392796,0.9649555161105852,0.989614579751108
CE10_chr2_53141274,99117098,9912,0.945250496031746,0.05474950396825395,0.05474950396825395,-0.10442364358798714,0.37234462482960234,0.7760064327353265
CE10_chr2_53141320,99117144,9912,0.6,0.4,0.4,0.2668802563418119,0.23817328791175135,0.6933012700635994
CE10_chr2_53141328,99117152,9912,0.7,0.30000000000000004,0.30000000000000004,0.42766860172384985,0.1372798193519921,0.5968914024082594
CE10_chr2_53141333,99117157,9912,0.7575757575757576,0.24242424242424243,0.24242424242424243,0.2668802563418119,0.31290054720225713,0.7425144565016396
CE10_chr2_53141367,99117191,9912,0.9252705627705629,0.07472943722943726,0.07472943722943726,0.07880147852820966,0.4525846612812875,0.8155441593725238
CE10_chr2_53141372,99117196,9912,0.11059654991473174,0.8894034500852682,0.11059654991473174,0.13093142587749856,0.2046054905620036,0.6667959405490751
CE10_chr2_53141398,99117222,9912,0.6467084869862648,0.3532915130137352,0.3532915130137352,0.06396676680546913,0.5120095725409068,0.8406425372153987
CE10_chr2_53141400,99117224,9912,0.8437996031746031,0.15620039682539688,0.15620039682539688,-0.01350304276807564,0.9057080894163344,0.9717655800130028
CE10_chr2_53141410,99117234,9912,0.8333333333333334,0.16666666666666663,0.16666666666666663,0.548454318095348,0.05140656373222353,0.44030600675905773
CE10_chr2_53141413,99117237,9912,0.8333333333333334,0.16666666666666663,0.16666666666666663,0.548454318095348,0.05140656373222353,0.44030600675905773
CE10_chr2_53141430,99117254,9912,0.14982183349530287,0.8501781665046971,0.14982183349530287,-0.01421188703112422,0.8955217143411538,0.9688161273561108
CE10_chr2_53141457,99117281,9912,0.8257575757575758,0.1742424242424242,0.1742424242424242,0.523782800878924,0.04461208778784886,0.4173446224156728
CE10_chr2_53141465,99117289,9912,0.8484848484848485,0.1515151515151515,0.1515151515151515,0.5307319598962933,0.04610572046534051,0.42267957564697606
CE10_chr2_53141513,99117337,9912,0.6527777777777778,0.3472222222222222,0.3472222222222222,0.00794176216279449,0.9670573259202416,0.9901894092476428
CE10_chr2_53141539,99117363,9912,0.605897940443395,0.39410205955660504,0.39410205955660504,-0.00416729474235687,0.9651053431244402,0.989714149925908
CE10_chr2_53141595,99117419,9912,0.11013872491145218,0.8898612750885478,0.11013872491145218,0.06110304042583486,0.5490084985660866,0.8550157848012404
CE10_chr2_53141670,99117494,9912,0.8689732142857143,0.13102678571428572,0.13102678571428572,-0.0270821661633247,0.7987570761735796,0.9391902350943868
CE10_chr2_53141679,99117503,9912,0.1376308679500169,0.8623691320499831,0.1376308679500169,-0.05936970586320802,0.5949607143894304,0.8721301407286361
CE10_chr2_53141819,99117643,9912,0.9252528789293496,0.07474712107065051,0.07474712107065051,0.06021176869083537,0.5797451649469081,0.866434559385242
CE10_chr2_53141915,99117739,9912,0.5208747528191973,0.47912524718080274,0.47912524718080274,-0.01437453881491947,0.8809495571723084,0.9644375498373826
CE10_chr2_53141942,99117766,9912,0.5368660632296995,0.46313393677030046,0.46313393677030046,0.00486184386608301,0.9593043394808244,0.9879553557458266
CE10_chr2_53141955,99117779,9912,0.7692307692307693,0.23076923076923073,0.23076923076923073,0.16754156331667822,0.4977789370091608,0.834926874492213
CE10_chr2_53141964,99117788,9912,0.8181818181818182,0.18181818181818177,0.18181818181818177,0,1,0.9993640896399324
CE10_chr2_53142008,99117832,9912,0.40643939393939393,0.593560606060606,0.40643939393939393,0.00122698462885309,0.9914634513233774,0.9970070376868928
CE10_chr2_53142046,99117870,9912,0.5208621933621934,0.4791378066378066,0.4791378066378066,-0.01743161568423684,0.855283840358366,0.9564372118008228
CE10_chr2_53142128,99117952,9912,0.17259424603174603,0.827405753968254,0.17259424603174603,0.02545793167723776,0.813276568845181,0.9435922408895382
CE10_chr2_53142207,99118031,9912,0.11292789001122334,0.8870721099887766,0.11292789001122334,-0.05021787417905926,0.625218610568808,0.8828284958126139
CE10_chr2_53142332,99118156,9912,0.8638023088023088,0.1361976911976912,0.1361976911976912,-0.1527102600985564,0.13048951201009623,0.5880823704730085
CE10_chr2_53142420,99118244,9912,0.6985281385281386,0.30147186147186145,0.30147186147186145,-0.14282199410685434,0.13706795588575096,0.5966269975743367
CE10_chr2_53142588,99118412,9912,0.8200757575757576,0.17992424242424243,0.17992424242424243,0.21541855857821857,0.03795310182174341,0.3911589215294982
CE10_chr2_53142644,99118468,9912,0.12086580086580088,0.8791341991341991,0.12086580086580088,-0.01252509708318656,0.9029843883408248,0.9709937019772628
CE10_chr2_53142672,99118496,9912,0.800479797979798,0.19952020202020204,0.19952020202020204,0.17459839092817042,0.09165881287126944,0.53033710779601
CE10_chr2_53142692,99118516,9912,0.9167316017316016,0.08326839826839827,0.08326839826839827,-0.16037860715205335,0.1281006652359773,0.5846865254778323
CE10_chr2_53142720,99118544,9912,0.9296428571428572,0.0703571428571429,0.0703571428571429,-0.32542395855182277,0.00277663111775236,0.0634077934161523
CE10_chr2_53142885,99118709,9912,0.8799170274170274,0.12008297258297262,0.12008297258297262,-0.2912100240338531,0.0062952487655873,0.12439410711910016
CE10_chr2_53143186,99119010,9912,0.928647186147186,0.07135281385281389,0.07135281385281389,-0.17539755190758058,0.09832468812494072,0.5415232730640922
CE10_chr2_53143333,99119157,9912,0.7233687524596616,0.2766312475403384,0.2766312475403384,0.01201284439916016,0.9008411412185958,0.9703515161860105
CE10_chr2_53143361,99119185,9912,0.3467004460186278,0.6532995539813722,0.3467004460186278,0.0014040620355691,0.9883257014734872,0.9966706745753834
CE10_chr2_53143372,99119196,9912,0.8610137085137085,0.1389862914862915,0.1389862914862915,0.06274724301434864,0.5367516035859788,0.8502732322737895
CE10_chr2_53143404,99119228,9912,0.76179588088679,0.23820411911321004,0.23820411911321004,0.0776537556072619,0.4266201595056366,0.8035392595158547
CE10_chr2_53143528,99119352,9912,0.40399285058375967,0.5960071494162403,0.40399285058375967,0.248608746952189,0.00954502134498185,0.1816963243544464
CE10_chr2_53143542,99119366,9912,0.3319434605798242,0.6680565394201758,0.3319434605798242,0.17994622529756102,0.06509738460327609,0.4766173250430704
CE10_chr2_53143683,99119507,9912,0.30582745443856557,0.6941725455614345,0.30582745443856557,0.0052542780671769,0.9575341921355738,0.987282629522808
CE10_chr2_53143705,99119529,9912,0.7790404040404041,0.2209595959595959,0.2209595959595959,-0.1096308327180715,0.2657714919881267,0.712866391049729
CE10_chr2_53143788,99119612,9912,0.44433917093008,0.55566082906992,0.44433917093008,0.27532149629767083,0.00393683772629344,0.08405061511776474
CE10_chr2_53143830,99119654,9912,0.6762012987012987,0.32379870129870125,0.32379870129870125,-0.2316644989468059,0.01626693362204064,0.26152315592271014
CE10_chr2_53143930,99119754,9912,0.12645382395382396,0.873546176046176,0.12645382395382396,0.03100914378164819,0.7642265431286835,0.9285107063039636
CE10_chr2_53143994,99119818,9912,0.8228499278499278,0.17715007215007217,0.17715007215007217,7.628377589133532e-4,0.993900166471606,0.9982792767691068
CE10_chr2_53144028,99119852,9912,0.9087144168962352,0.09128558310376488,0.09128558310376488,-0.24378433771348623,0.02107961323618746,0.30241470224752476
CE10_chr2_53384253,99360077,9937,0.9295736586645678,0.07042634133543224,0.07042634133543224,-0.3165165109459688,0.00337649891480945,0.07472657946327492
CE10_chr2_53384340,99360164,9937,0.632564935064935,0.36743506493506495,0.36743506493506495,-0.3611379963508038,2.3355000691191487e-4,0.00573992772376723
CE10_chr2_53384587,99360411,9937,0.6422871572871572,0.35771284271284276,0.35771284271284276,-0.40682126335638286,2.8141348573713124e-5,5.271362195296439e-4
CE10_chr2_53384601,99360425,9937,0.7644109930473567,0.2355890069526433,0.2355890069526433,-0.32966779921486394,7.094251542947128e-4,0.01858866389376281
CE10_chr2_53384871,99360695,9937,0.7704689754689755,0.22953102453102447,0.22953102453102447,0.33981266581146574,7.796295257642099e-4,0.02026964272715178
CE10_chr2_53384915,99360739,9937,0.9219979010888102,0.07800209891118981,0.07800209891118981,-0.3238774337997335,0.0027514472863896,0.06295219711213024
CE10_chr2_53385214,99361038,9937,0.5612301587301587,0.4387698412698413,0.4387698412698413,0.29129309484474025,0.00291464622750449,0.06612965710207282
CE10_chr2_53385445,99361269,9937,0.9468658142269252,0.05313418577307471,0.05313418577307471,0.10679884708125734,0.3214720384110017,0.7478393690430469
CE10_chr2_53385831,99361655,9937,0.7237570510297783,0.2762429489702217,0.2762429489702217,-0.32424071092309187,8.130065729842432e-4,0.02101934757270505
CE10_chr2_53385843,99361667,9937,0.9487770562770564,0.05122294372294367,0.05122294372294367,0.1294315769406796,0.2300395420262055,0.6872061529347682
CE10_chr2_53386034,99361858,9937,0.6282359307359308,0.3717640692640693,0.3717640692640693,-0.3225011079275843,9.348394368371208e-4,0.02381316953621216
CE10_chr2_53386197,99362021,9937,0.7684927983539095,0.2315072016460905,0.2315072016460905,0.32032925204349877,0.0016687489076009,0.03953354301640732
CE10_chr2_53386579,99362403,9937,0.5561507936507937,0.4438492063492063,0.4438492063492063,0.286737785896269,0.00319926826664425,0.07143365153953062
CE10_chr2_53386762,99362586,9937,0.9339285714285714,0.06607142857142856,0.06607142857142856,0.17263731767934934,0.1084821649446762,0.5574515724975463
CE10_chr2_53387165,99362989,9937,0.7562157287157287,0.24378427128427127,0.24378427128427127,0.30588185852786304,0.00254795406452968,0.05887944227314525
CE10_chr2_53387401,99363225,9937,0.11888167388167388,0.8811183261183261,0.11888167388167388,-0.07560066681590209,0.4641631511680269,0.820623911735642
CE10_chr2_53387537,99363361,9937,0.6246933621933622,0.37530663780663776,0.37530663780663776,-0.3633512482650783,1.9355096493837233e-4,0.00467143097402222
CE10_chr2_53387548,99363372,9937,0.6388275613275614,0.36117243867243864,0.36117243867243864,-0.3206109287802843,0.00103614897802322,0.02587820475811559
CE10_chr2_53388584,99364408,9937,0.6342680047225502,0.3657319952774498,0.3657319952774498,-0.3766766757509176,1.105123398598552e-4,0.00249929505989689
CE10_chr2_53388597,99364421,9937,0.6347546897546897,0.36524531024531026,0.36524531024531026,-0.3769610673926011,1.0994499329535e-4,0.00248172385257924
CE10_chr2_53388634,99364458,9937,0.6342298647854203,0.3657701352145797,0.3657701352145797,-0.35735433731568783,2.7637582573180756e-4,0.00689460706178454
CE10_chr2_53388706,99364530,9937,0.7097546897546898,0.2902453102453102,0.2902453102453102,-0.3848794843778687,8.070168560520539e-5,0.001781385732347
CE10_chr2_53388916,99364740,9937,0.8579365079365079,0.14206349206349211,0.14206349206349211,-0.2317731964530173,0.02130562919269592,0.30422537332540117
CE10_chr2_53389235,99365059,9937,0.9245989111898204,0.0754010888101797,0.0754010888101797,-0.3284246531782581,0.00224760705631402,0.0525199203103912
CE10_chr2_53389268,99365092,9937,0.6383621933621934,0.36163780663780665,0.36163780663780665,-0.3515107716082123,3.1542864932219424e-4,0.00796477725984552
CE10_chr2_53389316,99365140,9937,0.6370418470418471,0.3629581529581529,0.3629581529581529,-0.33135055456039963,6.704986723633962e-4,0.01756702369686488
CE10_chr2_53389384,99365208,9937,0.645079365079365,0.35492063492063497,0.35492063492063497,-0.332626024921743,6.211778374008994e-4,0.01641150763468958
CE10_chr2_53389841,99365665,9937,0.6433946608946609,0.3566053391053391,0.3566053391053391,-0.4344027538524261,8.360606931530737e-6,1.137944854857644e-4
